Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb)
2022-01-18 14:00:00,128.33,195.98,8.49,20.91,29.4
2022-01-18 15:00:00,154.08,183.22,7.11,19.84,26.95
2022-01-18 16:00:00,123.91,157.53,9.03,21.71,30.74
2022-01-18 17:00:00,116.92,166.49,9.73,21.22,30.95
2022-01-18 18:00:00,138.67,190.01,10.06,22.3,32.36
2022-01-18 19:00:00,143.3,203.3,18.38,21.7,40.06
2022-01-18 20:00:00,123.52,224.27,21.7,20.36,42.05
2022-01-18 21:00:00,117.46,202.45,18.21,19.07,37.26
2022-01-18 22:00:00,106.01,172.77,36.1,19.86,55.89
2022-01-18 23:00:00,110.45,181.77,37.01,18.69,55.74
2022-01-19 00:00:00,120.02,209.83,49.38,19.11,68.49
2022-01-19 01:00:00,99.34,194.22,37.12,18.5,55.65
2022-01-19 02:00:00,117.08,170.19,18.58,18.46,37.05
2022-01-19 03:00:00,158.45,228.19,15.9,16.54,32.45
2022-01-19 04:00:00,157.14,284.3,11.8,15.53,27.33
2022-01-19 05:00:00,169.48,264.86,12.59,17.49,30.08
2022-01-19 06:00:00,174.96,264.08,11.41,17.42,28.82
2022-01-19 07:00:00,149.55,218.31,13.22,18.9,32.12
2022-01-19 08:00:00,137.7,200.99,19.79,20.46,40.24
2022-01-19 09:00:00,122.79,186.4,13.03,17.27,30.3
2022-01-19 10:00:00,114.65,174.75,14.56,20.58,35.14
2022-01-19 11:00:00,120.45,165.92,10.94,19.62,30.57
2022-01-19 12:00:00,126.49,174.07,10.05,23.08,33.13
2022-01-19 13:00:00,135.19,242.63,10.05,25.44,35.49
2022-01-19 14:00:00,151.59,252.7,6.48,22.42,28.9
2022-01-19 15:00:00,129.98,189.04,9.71,22.84,32.55
2022-01-19 16:00:00,142.66,164.38,8.37,25.17,33.53
2022-01-19 17:00:00,143.45,201.86,14.99,35.08,50.06
2022-01-19 18:00:00,134.23,230.92,40.04,38.54,78.55
2022-01-19 19:00:00,135.14,278.74,95.77,43.79,139.48
2022-01-19 20:00:00,113.54,321.22,99.32,43.32,142.66
2022-01-19 21:00:00,127.09,305.65,78.16,40.62,118.76
2022-01-19 22:00:00,179.45,350.38,110.36,38.33,148.68
2022-01-19 23:00:00,243.17,402.54,143.04,41.19,184.13
2022-01-20 00:00:00,311.6,496.67,108.36,32.95,141.49
2022-01-20 01:00:00,222.48,342.89,41.3,19.82,61.14
2022-01-20 02:00:00,160.12,274.53,37.06,17.93,55.0
2022-01-20 03:00:00,148.98,260.42,37.7,17.49,55.19
2022-01-20 04:00:00,163.54,285.97,36.64,17.41,54.06
2022-01-20 05:00:00,146.81,297.76,26.32,14.65,40.96
2022-01-20 06:00:00,154.72,255.35,24.13,14.56,38.7
2022-01-20 07:00:00,139.66,232.5,21.52,14.38,35.91
2022-01-20 08:00:00,119.27,188.32,18.19,14.56,32.77
2022-01-20 09:00:00,124.78,184.53,13.67,13.36,27.03
2022-01-20 10:00:00,156.01,225.01,23.77,20.06,43.81
2022-01-20 11:00:00,218.79,294.73,16.08,21.07,37.16
2022-01-20 12:00:00,211.36,317.0,9.91,22.55,32.47
2022-01-20 13:00:00,214.23,313.75,8.68,28.84,37.52
2022-01-20 14:00:00,244.5,304.32,8.95,34.52,43.48
2022-01-20 15:00:00,180.68,248.66,6.3,29.81,36.11
2022-01-20 16:00:00,156.8,211.31,4.78,25.81,30.59
2022-01-20 17:00:00,175.06,257.44,11.73,29.24,40.97
2022-01-20 18:00:00,168.39,290.93,47.06,34.43,81.42
2022-01-20 19:00:00,196.13,321.84,66.23,32.47,98.69
2022-01-20 20:00:00,206.84,319.28,49.28,28.12,77.42
2022-01-20 21:00:00,222.6,272.18,77.07,26.25,103.19
2022-01-20 22:00:00,234.53,324.03,180.43,29.11,209.37
2022-01-20 23:00:00,221.34,373.83,195.35,28.6,224.11
2022-01-21 00:00:00,205.03,344.86,160.9,25.58,186.52
2022-01-21 01:00:00,197.9,307.87,147.94,23.18,171.0
2022-01-21 02:00:00,201.57,325.91,197.28,24.57,221.9
2022-01-21 03:00:00,208.24,385.96,107.52,25.22,132.85
2022-01-21 04:00:00,224.84,345.65,88.84,27.5,116.38
2022-01-21 05:00:00,159.21,280.46,70.73,28.65,99.39
2022-01-21 06:00:00,152.74,334.1,61.32,27.23,88.58
2022-01-21 07:00:00,112.86,259.97,30.7,24.31,55.03
2022-01-21 08:00:00,92.3,169.47,27.5,21.34,48.85
2022-01-21 09:00:00,99.45,149.73,24.75,16.97,41.71
2022-01-21 10:00:00,114.2,151.62,29.43,23.86,53.28
2022-01-21 11:00:00,122.33,163.4,22.84,25.61,48.47
2022-01-21 12:00:00,128.87,185.21,11.73,29.23,40.98
2022-01-21 13:00:00,123.09,226.57,6.54,29.72,36.26
2022-01-21 14:00:00,99.76,172.53,4.89,26.04,30.93
2022-01-21 15:00:00,135.61,195.46,3.19,25.48,28.68
2022-01-21 16:00:00,159.51,215.85,3.55,24.32,27.87
2022-01-21 17:00:00,146.37,202.5,3.85,24.59,28.44
2022-01-21 18:00:00,118.12,160.6,27.95,37.9,65.77
2022-01-21 19:00:00,143.16,203.51,56.28,36.75,93.02
2022-01-21 20:00:00,170.56,274.35,79.58,38.95,118.45
2022-01-21 21:00:00,207.77,362.79,102.52,38.25,140.86
2022-01-21 22:00:00,200.52,305.68,54.18,29.62,83.81
2022-01-21 23:00:00,171.47,273.85,45.03,26.71,71.76
2022-01-22 00:00:00,186.07,241.85,27.89,22.6,50.52
2022-01-22 01:00:00,183.28,245.74,19.73,19.5,39.24
2022-01-22 02:00:00,150.34,222.22,15.93,17.49,33.42
2022-01-22 03:00:00,129.24,186.1,14.15,17.14,31.31
2022-01-22 04:00:00,120.87,147.17,10.09,14.68,24.77
2022-01-22 05:00:00,125.28,139.26,7.06,13.09,20.16
2022-01-22 06:00:00,110.58,138.61,10.98,18.62,29.6
2022-01-22 07:00:00,98.85,125.92,13.98,20.95,34.93
2022-01-22 08:00:00,97.18,122.36,9.34,17.86,27.2
2022-01-22 09:00:00,98.57,108.67,8.1,17.38,25.48
2022-01-22 10:00:00,76.34,86.78,6.53,17.97,24.51
2022-01-22 11:00:00,56.25,80.11,29.95,27.66,57.58
2022-01-22 12:00:00,63.8,82.63,22.67,25.67,48.36
2022-01-22 13:00:00,77.01,94.38,16.19,23.13,39.33
2022-01-22 14:00:00,78.52,109.31,19.0,24.85,43.85
2022-01-22 15:00:00,81.96,126.64,10.46,18.24,28.7
2022-01-22 16:00:00,81.8,129.75,8.74,19.89,28.62
2022-01-22 17:00:00,79.3,110.22,8.1,21.68,29.78
2022-01-22 18:00:00,80.18,111.9,7.47,20.19,27.65
2022-01-22 19:00:00,77.75,137.47,10.8,21.5,32.3
2022-01-22 20:00:00,72.18,119.54,10.15,20.05,30.2
2022-01-22 21:00:00,52.15,84.17,8.7,18.97,27.67
2022-01-22 22:00:00,57.79,63.27,9.46,19.03,28.49
2022-01-22 23:00:00,76.74,73.56,14.9,21.56,36.45
2022-01-23 00:00:00,73.41,85.94,15.0,19.17,34.15
2022-01-23 01:00:00,65.06,74.78,12.71,16.62,29.33
2022-01-23 02:00:00,62.36,56.88,7.5,13.46,20.97
2022-01-23 03:00:00,62.97,64.63,8.79,14.06,22.84
2022-01-23 04:00:00,60.4,74.62,8.99,15.5,24.48
2022-01-23 05:00:00,55.69,67.6,12.33,16.82,29.16
2022-01-23 06:00:00,65.57,68.32,9.08,14.39,23.47
2022-01-23 07:00:00,74.52,67.38,8.35,12.69,21.03
2022-01-23 08:00:00,77.86,80.11,9.46,12.82,22.27
2022-01-23 09:00:00,78.13,98.11,11.25,13.66,24.91
2022-01-23 10:00:00,78.3,118.94,14.75,13.46,28.18
2022-01-23 11:00:00,87.47,128.88,21.96,15.79,37.77
2022-01-23 12:00:00,80.04,106.89,11.07,13.88,24.97
2022-01-23 13:00:00,84.31,129.91,10.14,13.93,24.07
2022-01-23 14:00:00,76.48,129.14,10.14,15.14,25.27
2022-01-23 15:00:00,56.31,96.51,10.84,16.49,27.34
2022-01-23 16:00:00,47.92,88.75,13.26,17.92,31.19
2022-01-23 17:00:00,57.68,102.95,18.38,23.43,41.78
2022-01-23 18:00:00,76.9,140.83,45.05,27.24,72.28
2022-01-23 19:00:00,99.52,188.27,50.67,26.48,77.05
2022-01-23 20:00:00,96.16,172.65,65.11,26.36,91.56
2022-01-23 21:00:00,101.57,164.16,49.64,22.43,72.01
2022-01-23 22:00:00,83.17,157.45,66.07,20.75,86.86
2022-01-23 23:00:00,53.2,114.81,36.4,20.83,57.28
2022-01-24 00:00:00,37.29,53.14,33.25,19.66,52.89
2022-01-24 01:00:00,54.38,65.36,55.02,21.48,76.49
2022-01-24 02:00:00,56.99,82.55,34.73,20.57,55.35
2022-01-24 03:00:00,42.06,71.04,31.98,19.33,51.31
2022-01-24 04:00:00,30.03,55.05,35.43,19.57,54.95
2022-01-24 05:00:00,50.61,68.17,40.95,20.5,61.44
2022-01-24 06:00:00,49.81,73.96,47.83,20.53,68.41
2022-01-24 07:00:00,39.87,74.61,47.93,18.76,66.68
2022-01-24 08:00:00,34.65,75.78,54.24,17.52,71.74
2022-01-24 09:00:00,51.19,79.64,34.65,15.95,50.64
2022-01-24 10:00:00,62.69,86.72,25.56,17.58,43.15
2022-01-24 11:00:00,49.71,91.06,18.75,17.03,35.79
2022-01-24 12:00:00,42.53,93.75,20.47,18.18,38.65
2022-01-24 13:00:00,44.02,78.27,20.74,20.09,40.83
2022-01-24 14:00:00,43.63,69.01,16.72,19.54,36.26
2022-01-24 15:00:00,52.79,94.1,15.89,22.36,38.25
2022-01-24 16:00:00,53.39,111.98,17.91,27.03,44.95
2022-01-24 17:00:00,73.03,136.5,36.64,32.98,69.61
2022-01-24 18:00:00,64.11,137.21,126.72,34.4,160.98
2022-01-24 19:00:00,88.85,184.48,131.36,32.52,163.77
2022-01-24 20:00:00,107.77,242.05,255.28,37.34,292.57
2022-01-24 21:00:00,131.26,286.83,217.23,35.45,252.7
2022-01-24 22:00:00,155.62,281.76,208.55,31.72,240.33
2022-01-24 23:00:00,187.69,291.26,196.04,28.09,224.13
2022-01-25 00:00:00,195.07,281.92,177.66,25.65,203.28
2022-01-25 01:00:00,160.19,298.19,252.97,26.01,279.0
2022-01-25 02:00:00,172.48,325.12,185.51,24.51,210.07
2022-01-25 03:00:00,160.14,268.76,184.81,21.28,206.11
2022-01-25 04:00:00,115.8,166.17,128.37,18.49,146.95
2022-01-25 05:00:00,70.03,122.0,64.91,16.46,81.39
2022-01-25 06:00:00,71.21,121.81,78.3,15.85,94.18
2022-01-25 07:00:00,61.49,82.78,48.14,15.18,63.33
2022-01-25 08:00:00,58.26,95.12,39.23,16.6,55.84
2022-01-25 09:00:00,66.27,130.09,41.93,21.37,63.32
2022-01-25 10:00:00,58.68,121.41,32.58,25.74,58.3
2022-01-25 11:00:00,62.41,145.33,31.28,19.29,50.59
2022-01-25 12:00:00,66.65,142.93,26.16,17.2,43.36
2022-01-25 13:00:00,67.08,106.51,24.07,16.61,40.68
2022-01-25 14:00:00,55.71,117.3,20.47,17.61,38.09
2022-01-25 15:00:00,52.85,127.67,22.13,18.75,40.89
2022-01-25 16:00:00,68.42,130.69,25.21,21.68,46.87
2022-01-25 17:00:00,71.36,143.91,32.34,21.43,53.77
2022-01-25 18:00:00,64.45,176.16,34.04,24.84,58.86
2022-01-25 19:00:00,70.44,187.56,79.13,30.0,109.09
2022-01-25 20:00:00,78.27,205.7,156.26,31.76,187.74
2022-01-25 21:00:00,101.76,266.7,154.18,30.98,185.37
2022-01-25 22:00:00,110.29,225.26,148.54,29.54,177.98
2022-01-25 23:00:00,91.61,223.94,108.67,25.82,134.61
2022-01-26 00:00:00,81.33,195.78,134.27,26.14,160.44
2022-01-26 01:00:00,98.39,174.74,72.98,22.37,95.42
2022-01-26 02:00:00,76.39,128.29,52.86,20.77,73.59
2022-01-26 03:00:00,79.45,157.39,93.11,19.77,112.87
2022-01-26 04:00:00,74.21,152.43,41.9,19.84,61.81
2022-01-26 05:00:00,71.47,133.37,52.59,20.07,72.64
2022-01-26 06:00:00,89.01,142.46,60.92,19.42,80.32
2022-01-26 07:00:00,86.39,138.9,54.93,18.12,73.09
2022-01-26 08:00:00,68.08,142.91,41.74,21.13,62.89
2022-01-26 09:00:00,83.03,146.05,33.41,20.74,54.16
2022-01-26 10:00:00,119.37,187.59,22.85,16.79,39.65
2022-01-26 11:00:00,92.7,145.6,19.25,16.48,35.73
2022-01-26 12:00:00,77.03,146.52,15.66,17.03,32.7
2022-01-26 13:00:00,77.54,147.95,16.42,19.4,35.82
2022-01-26 14:00:00,74.39,122.75,12.64,18.59,31.23
2022-01-26 15:00:00,71.67,117.02,13.11,19.52,32.63
2022-01-26 16:00:00,66.58,136.91,13.09,24.2,37.28
2022-01-26 17:00:00,64.51,140.13,10.28,23.06,33.34
2022-01-26 18:00:00,67.93,135.96,26.72,29.86,56.55
2022-01-26 19:00:00,118.22,183.25,41.13,30.2,71.33
2022-01-26 20:00:00,148.89,207.77,57.6,33.01,90.57
2022-01-26 21:00:00,136.24,208.0,107.71,33.91,141.51
2022-01-26 22:00:00,163.3,236.22,119.74,32.31,152.15
2022-01-26 23:00:00,183.9,262.33,70.68,27.23,97.95
2022-01-27 00:00:00,178.02,279.06,81.96,25.98,107.91
2022-01-27 01:00:00,169.32,265.49,75.59,26.18,101.78
2022-01-27 02:00:00,113.22,200.7,75.34,24.02,99.36
2022-01-27 03:00:00,99.18,169.34,65.24,24.08,89.35
2022-01-27 04:00:00,80.82,118.58,43.68,24.09,67.78
2022-01-27 05:00:00,79.55,119.56,47.43,22.87,70.31
2022-01-27 06:00:00,81.51,137.34,51.1,23.49,74.54
2022-01-27 07:00:00,72.63,135.11,54.34,24.12,78.5
2022-01-27 08:00:00,58.81,99.03,47.28,23.48,70.77
2022-01-27 09:00:00,63.59,101.76,30.52,28.09,58.61
2022-01-27 10:00:00,83.86,134.63,20.53,22.15,42.68
2022-01-27 11:00:00,80.2,142.8,15.52,21.24,36.76
2022-01-27 12:00:00,77.06,134.28,12.82,22.06,34.88
2022-01-27 13:00:00,58.67,98.87,13.1,23.29,36.39
2022-01-27 14:00:00,52.71,107.32,11.22,21.24,32.46
2022-01-27 15:00:00,51.73,108.01,9.01,23.25,32.27
2022-01-27 16:00:00,37.72,82.93,8.44,24.23,32.67
2022-01-27 17:00:00,38.24,76.89,8.75,30.17,38.92
2022-01-27 18:00:00,65.48,115.62,17.3,38.83,56.13
2022-01-27 19:00:00,79.08,161.65,21.64,36.74,58.39
2022-01-27 20:00:00,81.71,152.81,14.74,32.47,47.21
2022-01-27 21:00:00,72.63,144.1,18.54,33.45,51.99
2022-01-27 22:00:00,82.38,137.41,16.79,31.59,48.39
2022-01-27 23:00:00,97.73,133.16,13.28,28.62,41.86
2022-01-28 00:00:00,86.88,130.33,22.63,32.15,54.82
2022-01-28 01:00:00,81.73,121.38,14.43,29.59,44.02
2022-01-28 02:00:00,82.64,109.28,15.95,29.64,45.6
2022-01-28 03:00:00,106.22,148.22,50.6,30.45,81.02
2022-01-28 04:00:00,101.85,159.23,19.71,27.92,47.64
2022-01-28 05:00:00,70.68,140.13,29.38,26.76,56.13
2022-01-28 06:00:00,69.09,118.8,19.14,23.48,42.64
2022-01-28 07:00:00,68.79,87.82,12.97,22.0,34.97
2022-01-28 08:00:00,68.01,100.15,26.25,24.86,51.11
2022-01-28 09:00:00,72.05,133.46,14.82,23.51,38.33
2022-01-28 10:00:00,76.8,127.12,9.88,22.01,31.89
2022-01-28 11:00:00,65.52,105.71,7.84,19.93,27.77
2022-01-28 12:00:00,53.19,94.19,6.38,19.06,25.44
2022-01-28 13:00:00,46.98,99.98,5.77,16.77,22.55
2022-01-28 14:00:00,47.1,98.06,5.04,16.58,21.61
2022-01-28 15:00:00,40.99,72.65,4.2,17.19,21.39
2022-01-28 16:00:00,34.98,71.04,3.78,17.94,21.72
2022-01-28 17:00:00,39.43,86.61,3.96,22.54,26.51
2022-01-28 18:00:00,55.03,114.53,8.17,31.22,39.38
2022-01-28 19:00:00,64.26,134.09,17.07,38.87,55.89
2022-01-28 20:00:00,84.21,165.04,29.68,39.72,69.43
2022-01-28 21:00:00,96.75,178.03,75.68,42.01,117.53
2022-01-28 22:00:00,129.35,278.56,213.61,46.36,259.69
2022-01-28 23:00:00,199.03,429.06,154.09,42.52,196.85
2022-01-29 00:00:00,177.75,300.98,121.51,37.48,159.1
2022-01-29 01:00:00,145.45,274.28,77.34,36.54,113.87
2022-01-29 02:00:00,124.02,223.95,72.1,36.25,108.38
2022-01-29 03:00:00,87.87,187.08,67.95,35.07,103.0
2022-01-29 04:00:00,86.02,188.0,117.75,34.43,152.1
2022-01-29 05:00:00,116.49,242.63,166.25,37.31,203.45
2022-01-29 06:00:00,134.17,293.34,218.13,37.79,256.02
2022-01-29 07:00:00,123.39,239.08,189.84,37.51,227.35
2022-01-29 08:00:00,97.63,206.89,98.98,38.56,137.61
2022-01-29 09:00:00,99.64,187.25,78.88,42.99,121.89
2022-01-29 10:00:00,120.57,210.54,49.56,38.4,88.01
2022-01-29 11:00:00,76.47,138.13,29.4,27.41,56.81
2022-01-29 12:00:00,56.95,101.75,29.25,23.91,53.17
2022-01-29 13:00:00,51.13,110.68,22.26,22.63,44.9
2022-01-29 14:00:00,55.91,101.18,18.57,21.73,40.3
2022-01-29 15:00:00,39.9,74.78,17.52,22.49,40.0
2022-01-29 16:00:00,36.66,80.68,15.93,22.95,38.88
2022-01-29 17:00:00,27.41,82.01,16.7,29.71,46.41
2022-01-29 18:00:00,40.95,107.17,46.36,43.9,90.14
2022-01-29 19:00:00,79.55,170.53,140.64,48.34,188.92
2022-01-29 20:00:00,132.47,262.08,163.64,48.59,212.21
2022-01-29 21:00:00,135.82,262.17,155.44,48.98,204.43
2022-01-29 22:00:00,145.4,265.16,96.97,45.3,142.37
2022-01-29 23:00:00,131.95,243.01,73.1,39.12,112.27
2022-01-30 00:00:00,118.12,196.37,43.43,34.91,78.29
2022-01-30 01:00:00,135.3,240.81,79.12,33.23,112.32
2022-01-30 02:00:00,127.18,239.08,60.71,30.81,91.61
2022-01-30 03:00:00,95.17,157.76,27.56,25.68,53.23
2022-01-30 04:00:00,96.76,146.45,39.65,28.38,68.05
2022-01-30 05:00:00,115.88,143.89,32.44,28.62,61.06
2022-01-30 06:00:00,118.22,167.74,22.3,25.59,47.91
2022-01-30 07:00:00,104.14,166.51,33.4,28.0,61.36
2022-01-30 08:00:00,114.77,154.84,32.72,26.16,58.9
2022-01-30 09:00:00,115.31,182.0,26.12,25.78,51.93
2022-01-30 10:00:00,113.36,182.09,14.82,23.24,38.06
2022-01-30 11:00:00,108.83,171.02,11.19,20.26,31.46
2022-01-30 12:00:00,76.25,125.06,9.35,19.3,28.65
2022-01-30 13:00:00,75.31,110.72,7.71,17.81,25.51
2022-01-30 14:00:00,69.93,115.73,5.52,15.92,21.45
2022-01-30 15:00:00,60.73,118.46,5.0,17.25,22.25
2022-01-30 16:00:00,52.15,106.68,4.51,17.69,22.21
2022-01-30 17:00:00,55.7,102.29,4.28,21.01,25.29
2022-01-30 18:00:00,72.67,150.17,5.96,27.91,33.86
2022-01-30 19:00:00,82.43,147.11,6.21,28.91,35.12
2022-01-30 20:00:00,91.59,146.4,19.75,38.53,58.27
2022-01-30 21:00:00,141.74,215.06,92.82,45.63,138.2
2022-01-30 22:00:00,180.27,316.99,215.08,47.5,262.55
2022-01-30 23:00:00,159.41,310.81,148.81,44.45,193.34
2022-01-31 00:00:00,161.46,281.36,112.56,39.59,152.19
2022-01-31 01:00:00,157.42,270.71,160.0,38.53,198.5
2022-01-31 02:00:00,170.28,320.56,221.3,35.59,256.88
2022-01-31 03:00:00,164.12,338.46,287.34,38.28,325.35
2022-01-31 04:00:00,179.11,401.46,283.47,36.18,319.65
2022-01-31 05:00:00,182.49,370.8,397.78,40.48,431.98
2022-01-31 06:00:00,208.13,401.2,423.99,48.66,468.99
2022-01-31 07:00:00,189.16,410.52,269.33,43.54,283.64
2022-01-31 08:00:00,166.83,273.88,154.28,41.15,195.57
2022-01-31 09:00:00,153.88,214.23,73.52,35.43,109.02
2022-01-31 10:00:00,139.24,143.18,46.28,31.31,77.62
2022-01-31 11:00:00,110.78,144.72,38.19,31.6,69.79
2022-01-31 12:00:00,99.19,135.91,37.19,31.79,68.99
2022-01-31 13:00:00,102.0,145.14,29.44,33.87,63.32
2022-01-31 14:00:00,98.07,135.52,28.63,36.8,65.44
2022-01-31 15:00:00,188.34,252.3,22.57,40.54,63.12
2022-01-31 16:00:00,189.07,270.38,26.19,44.95,71.13
2022-01-31 17:00:00,173.84,268.83,28.69,46.61,75.29
2022-01-31 18:00:00,170.85,285.7,46.77,45.11,91.83
2022-01-31 19:00:00,172.31,281.67,74.98,41.27,116.23
2022-01-31 20:00:00,166.02,301.26,92.95,37.27,130.25
2022-01-31 21:00:00,162.65,292.44,79.15,30.58,109.66
2022-01-31 22:00:00,182.86,315.71,94.66,27.84,122.54
2022-01-31 23:00:00,207.04,325.4,105.22,26.59,131.78
2022-02-01 00:00:00,183.11,317.62,84.02,22.82,106.89
2022-02-01 01:00:00,154.25,246.53,55.73,18.04,73.76
2022-02-01 02:00:00,136.42,219.77,72.77,17.41,90.18
2022-02-01 03:00:00,144.62,231.88,55.67,17.57,73.22
2022-02-01 04:00:00,139.09,270.56,114.75,19.47,134.15
2022-02-01 05:00:00,149.65,309.71,162.59,21.97,184.56
2022-02-01 06:00:00,159.0,280.01,191.1,21.74,212.79
2022-02-01 07:00:00,160.42,271.32,192.82,24.18,216.95
2022-02-01 08:00:00,146.27,216.63,105.37,21.38,126.88
2022-02-01 09:00:00,109.55,154.81,83.27,21.42,104.69
2022-02-01 10:00:00,142.79,190.91,79.88,31.61,111.54
2022-02-01 11:00:00,152.86,194.79,37.32,22.06,59.43
2022-02-01 12:00:00,218.55,288.88,22.76,22.78,45.55
2022-02-01 13:00:00,223.96,340.34,25.98,21.02,47.01
2022-02-01 14:00:00,205.55,248.75,11.58,14.12,25.69
2022-02-01 15:00:00,177.49,197.37,12.99,14.55,27.54
2022-02-01 16:00:00,150.98,183.03,11.59,13.52,25.11
2022-02-01 17:00:00,133.04,162.83,8.51,10.68,19.19
2022-02-01 18:00:00,135.08,188.86,6.43,12.6,19.04
2022-02-01 19:00:00,142.0,223.1,8.06,12.9,20.95
2022-02-01 20:00:00,140.45,207.26,13.53,14.82,28.35
2022-02-01 21:00:00,155.73,214.64,9.98,12.11,22.09
2022-02-01 22:00:00,137.75,201.65,13.45,10.91,24.34
2022-02-01 23:00:00,149.15,188.39,10.22,8.96,19.21
2022-02-02 00:00:00,138.39,149.98,5.44,6.17,11.61
2022-02-02 01:00:00,130.9,145.46,4.76,4.41,9.17
2022-02-02 02:00:00,115.9,142.07,4.51,4.09,8.6
2022-02-02 03:00:00,116.64,186.1,4.54,4.84,9.38
2022-02-02 04:00:00,114.84,171.79,4.98,4.84,9.83
2022-02-02 05:00:00,119.37,165.71,5.4,5.51,10.91
2022-02-02 06:00:00,150.33,185.85,7.63,5.53,13.16
2022-02-02 07:00:00,130.02,167.87,10.86,7.75,18.6
2022-02-02 08:00:00,99.45,148.35,10.72,7.32,18.03
2022-02-02 09:00:00,106.32,149.55,11.58,8.29,19.89
2022-02-02 10:00:00,122.13,153.49,9.28,7.46,16.73
2022-02-02 11:00:00,102.3,142.59,9.61,9.67,19.28
2022-02-02 12:00:00,104.85,174.31,4.94,8.0,12.94
2022-02-02 13:00:00,94.3,154.08,4.79,8.6,13.4
2022-02-02 14:00:00,79.23,128.69,3.71,7.71,11.42
2022-02-02 15:00:00,78.74,129.73,3.62,9.97,13.59
2022-02-02 16:00:00,65.74,137.6,5.19,12.63,17.82
2022-02-02 17:00:00,141.54,283.57,3.31,11.91,15.21
2022-02-02 18:00:00,166.18,288.76,6.92,15.4,22.31
2022-02-02 19:00:00,186.58,283.74,8.5,14.92,23.41
2022-02-02 20:00:00,156.57,252.88,9.17,13.3,22.47
2022-02-02 21:00:00,162.98,284.84,8.68,12.13,20.8
2022-02-02 22:00:00,166.72,279.74,6.84,10.03,16.88
2022-02-02 23:00:00,148.79,242.32,4.99,5.99,10.98
2022-02-03 00:00:00,125.43,197.36,4.4,3.89,8.29
2022-02-03 01:00:00,118.41,190.93,3.77,1.59,5.36
2022-02-03 02:00:00,120.48,210.45,3.38,0.86,4.21
2022-02-03 03:00:00,120.55,201.21,4.33,1.5,5.83
2022-02-03 04:00:00,155.9,206.16,4.76,1.18,5.95
2022-02-03 05:00:00,142.35,212.34,4.95,0.8,5.74
2022-02-03 06:00:00,127.23,241.38,5.73,1.2,6.93
2022-02-03 07:00:00,98.5,203.11,5.06,0.7,5.72
2022-02-03 08:00:00,88.81,150.08,4.11,0.72,4.82
2022-02-03 09:00:00,95.16,149.73,4.51,0.95,5.45
2022-02-03 10:00:00,94.04,147.52,4.13,1.54,5.67
2022-02-03 11:00:00,101.37,163.91,4.23,1.22,5.45
2022-02-03 12:00:00,100.96,185.15,4.08,1.2,5.28
2022-02-03 13:00:00,103.33,163.4,3.93,1.27,5.2
2022-02-03 14:00:00,108.38,174.51,3.83,1.27,4.99
2022-02-03 15:00:00,103.75,166.79,3.21,0.78,3.93
2022-02-03 16:00:00,102.45,162.86,4.3,1.26,5.56
2022-02-03 17:00:00,108.67,129.98,3.88,1.04,4.93
2022-02-03 18:00:00,113.43,109.21,3.58,0.54,4.1
2022-02-03 19:00:00,126.03,125.24,8.01,0.94,8.93
2022-02-03 20:00:00,126.03,153.21,7.41,0.45,7.22
2022-02-03 21:00:00,92.08,120.46,8.75,0.24,8.83
2022-02-03 22:00:00,66.77,94.58,3.91,0.06,2.92
2022-02-03 23:00:00,61.79,83.28,3.15,0.071,1.62
2022-02-04 00:00:00,48.63,79.65,2.89,0.082,1.01
2022-02-04 01:00:00,30.78,65.17,2.58,0.093,0.7
2022-02-04 02:00:00,26.98,51.25,2.42,0.104,0.65
2022-02-04 03:00:00,25.74,35.45,2.98,0.115,1.16
2022-02-04 04:00:00,31.53,42.89,2.75,0.125,0.75
2022-02-04 05:00:00,36.43,43.88,3.16,0.136,1.2
2022-02-04 06:00:00,39.31,58.14,2.96,0.147,1.09
2022-02-04 07:00:00,36.12,37.67,3.23,0.158,1.5
2022-02-04 08:00:00,46.6,40.25,3.31,0.169,1.48
2022-02-04 09:00:00,42.61,44.77,4.7,0.18,4.31
2022-02-04 10:00:00,37.53,52.82,4.99,0.32,5.25
2022-02-04 11:00:00,36.26,51.57,4.54,0.86,5.36
2022-02-04 12:00:00,46.36,49.21,4.01,0.8,0.41
2022-02-04 13:00:00,37.03,46.52,179.18,6.66,44.58
2022-02-04 14:00:00,40.49,57.06,6.13,14.37,17.17
2022-02-04 15:00:00,24.71,55.47,4.49,13.0,17.47
2022-02-04 16:00:00,25.82,45.64,7.91,16.28,24.2
2022-02-04 17:00:00,27.65,54.55,6.93,21.39,28.31
2022-02-04 18:00:00,32.79,75.49,27.55,30.25,57.77
2022-02-04 19:00:00,46.17,110.84,66.69,31.89,98.54
2022-02-04 20:00:00,73.09,141.67,93.37,32.68,125.87
2022-02-04 21:00:00,114.59,239.34,237.52,39.38,276.83
2022-02-04 22:00:00,116.96,250.24,213.48,38.62,252.24
2022-02-04 23:00:00,106.83,245.97,219.16,38.26,257.19
2022-02-05 00:00:00,107.12,241.63,211.71,33.68,245.54
2022-02-05 01:00:00,117.47,229.53,188.24,25.71,214.01
2022-02-05 02:00:00,121.0,222.41,132.38,19.5,151.91
2022-02-05 03:00:00,139.46,199.87,189.34,23.42,212.61
